order_id,order_date,customer_name,city,state,category,product,quantity,sales,discount
ORD01532,2025-01-06,Anjali Das,Bhopal,Madhya Pradesh,Furniture,Desk,9,53702.34,0.15
ORD00058,2025-03-28,Arjun Sharma,Jaipur,Rajasthan,Stationery,Pen Set,9,35620.67,0.25
ORD00134,2025-06-17,Sneha Das,Patna,Bihar,Grocery,Biscuits,3,6987.47,0.1
ORD01141,2025-11-22,Sneha Patel,Pune,Maharashtra,Stationery,Marker,6,38343.23,0.15
ORD00934,2025-10-18,Rahul Kumar,Ahmedabad,Gujarat,Clothing,Jeans,2,71862.96,0.05
ORD01685,2025-12-05,Rohit Patel,Bhopal,Madhya Pradesh,Stationery,Notebook,1,44816.29,0.05
ORD00824,2025-01-07,Sneha Das,Jaipur,Rajasthan,Electronics,Keyboard,8,18228.23,0.2
ORD01215,2025-05-31,Rohit Verma,Hyderabad,Telangana,Furniture,Table,2,21932.34,0.15
ORD00505,2025-10-09,Amit Sharma,Jaipur,Rajasthan,Electronics,Laptop,7,31072.31,0.2
ORD01775,2025-04-25,Rahul Sharma,Hyderabad,Telangana,Stationery,Notebook,8,9884.4,0.25
ORD00348,2025-11-22,Suresh Singh,Ahmedabad,Gujarat,Furniture,Table,7,31872.15,0.15
ORD00387,2025-03-27,Anjali Singh,Jaipur,Rajasthan,Stationery,Calculator,6,4394.07,0.2
ORD01025,2025-06-02,Vikas Sharma,Patna,Bihar,Grocery,Biscuits,3,2281.05,0.0
ORD00895,2025-12-04,Suresh Yadav,Bengaluru,Karnataka,Stationery,File Folder,2,42771.93,0.15
ORD00829,2025-09-21,Nikhil Patel,Hyderabad,Telangana,Electronics,Monitor,6,55248.12,0.0
ORD01893,2025-09-25,Arjun Das,Jaipur,Rajasthan,Electronics,Headphones,6,41246.69,0.15
ORD00476,2025-10-23,Manish Singh,Patna,Bihar,Stationery,Marker,4,57149.2,0.05
ORD01471,2025-09-26,Suresh Yadav,Lucknow,Uttar Pradesh,Electronics,Monitor,1,45630.88,0.25
ORD01448,2025-03-14,Amit Verma,Lucknow,Uttar Pradesh,Furniture,Bookshelf,9,16005.03,0.1
ORD01582,2025-07-18,Arjun Yadav,Chennai,Tamil Nadu,Stationery,Pen Set,7,11518.38,0.1
ORD00653,2025-12-02,Pooja Sharma,Pune,Maharashtra,Grocery,Rice,1,69783.28,0.05
ORD00173,2025-08-12,Kavita Das,Bhopal,Madhya Pradesh,Clothing,T-Shirt,7,63375.21,0.05
ORD01150,2025-02-26,Pooja Verma,Chennai,Tamil Nadu,Furniture,Desk,4,36613.73,0.2
ORD00039,2025-09-28,Amit Gupta,Jaipur,Rajasthan,Grocery,Biscuits,10,73793.03,0.25
ORD00714,2025-11-01,Kavita Singh,Mumbai,Maharashtra,Furniture,Bookshelf,10,49654.11,0.25
ORD00091,2025-05-22,Sneha Gupta,Bhopal,Madhya Pradesh,Grocery,Cooking Oil,4,16424.75,0.15
ORD01937,2025-09-11,Pooja Gupta,Kolkata,West Bengal,Grocery,Tea,1,5224.34,0.1
ORD01206,2025-07-13,Kavita Gupta,Bengaluru,Karnataka,Electronics,Monitor,3,49402.83,0.05
ORD00876,2025-09-14,Manish Verma,Delhi,Delhi,Furniture,Bookshelf,10,26250.78,0.05
ORD01352,2025-03-29,Kavita Patel,Jaipur,Rajasthan,Electronics,Headphones,7,9164.61,0.15
ORD01890,2025-03-23,Riya Singh,Chennai,Tamil Nadu,Grocery,Cooking Oil,10,25788.33,0.25
ORD01094,2025-03-20,Anjali Das,Chennai,Tamil Nadu,Grocery,Rice,10,58955.5,0.05
ORD01156,2025-12-07,Vikas Das,Chennai,Tamil Nadu,Clothing,Jacket,6,61309.33,0.1
ORD01782,2025-01-29,Vikas Das,Chennai,Tamil Nadu,Clothing,Jeans,6,34787.15,0.25
ORD01959,2025-01-27,Kavita Singh,Mumbai,Maharashtra,Grocery,Rice,4,65417.81,0.2
ORD00500,2025-05-08,Pooja Patel,Lucknow,Uttar Pradesh,Grocery,Sugar,2,32605.38,0.25
ORD00339,2025-12-30,Rahul Kumar,Delhi,Delhi,Stationery,File Folder,6,5271.28,0.0
ORD01189,2025-09-08,Rahul Sharma,Kolkata,West Bengal,Electronics,Keyboard,9,61355.35,0.2
ORD00029,2025-01-08,Rahul Verma,Jaipur,Rajasthan,Grocery,Rice,1,48997.83,0.2
ORD01218,2025-07-25,Anjali Kumar,Chennai,Tamil Nadu,Electronics,Laptop,6,66792.17,0.05
ORD01400,2025-07-30,Pooja Kumar,Lucknow,Uttar Pradesh,Clothing,Shoes,6,32218.27,0.15
ORD01821,2025-03-13,Neha Sharma,Hyderabad,Telangana,Clothing,T-Shirt,10,9367.89,0.25
ORD00946,2025-03-26,Anjali Yadav,Bengaluru,Karnataka,Clothing,Kurta,5,38893.71,0.15
ORD00170,2025-10-14,Riya Patel,Mumbai,Maharashtra,Furniture,Sofa,9,52849.43,0.2
ORD01405,2025-09-19,Sneha Kumar,Bhopal,Madhya Pradesh,Clothing,T-Shirt,2,55600.35,0.25
ORD01198,2025-05-18,Arjun Verma,Bengaluru,Karnataka,Stationery,Pen Set,9,15481.28,0.25
ORD01254,2025-04-07,Kavita Yadav,Jaipur,Rajasthan,Electronics,Keyboard,3,34589.41,0.05
ORD01614,2025-07-16,Kavita Das,Lucknow,Uttar Pradesh,Clothing,Shoes,3,51330.55,0.0
ORD00913,2025-08-05,Arjun Kumar,Patna,Bihar,Furniture,Bookshelf,8,36532.33,0.15
ORD00492,2025-12-13,Anjali Das,Patna,Bihar,Electronics,Mobile Phone,1,63955.59,0.1
ORD00954,2025-06-18,Amit Yadav,Bhopal,Madhya Pradesh,Stationery,File Folder,5,44666.77,0.0
ORD01098,2025-09-23,Amit Singh,Pune,Maharashtra,Clothing,Kurta,2,34236.11,0.1
ORD01033,2025-04-19,Kavita Gupta,Bengaluru,Karnataka,Grocery,Biscuits,7,74943.33,0.25
ORD00588,2025-03-22,Rahul Gupta,Ahmedabad,Gujarat,Furniture,Office Chair,6,18134.43,0.0
ORD00751,2025-07-14,Anjali Yadav,Kolkata,West Bengal,Electronics,Monitor,2,51491.77,0.2
ORD00658,2025-07-25,Suresh Patel,Bhopal,Madhya Pradesh,Stationery,Notebook,3,59486.5,0.2
ORD00235,2025-02-19,Amit Gupta,Pune,Maharashtra,Stationery,Notebook,5,33857.3,0.05
ORD00733,2025-09-22,Arjun Singh,Bhopal,Madhya Pradesh,Grocery,Biscuits,6,10961.3,0.0
ORD01989,2025-10-12,Neha Verma,Patna,Bihar,Grocery,Biscuits,5,8210.64,0.05
ORD01633,2025-11-28,Priya Yadav,Ahmedabad,Gujarat,Grocery,Biscuits,9,28233.6,0.15
ORD01157,2025-08-22,Riya Das,Ahmedabad,Gujarat,Electronics,Headphones,6,60518.7,0.0
ORD01470,2025-10-08,Sneha Das,Delhi,Delhi,Furniture,Table,9,74836.52,0.25
ORD01425,2025-12-09,Rahul Verma,Kolkata,West Bengal,Grocery,Cooking Oil,2,43762.57,0.25
ORD01628,2025-09-25,rohit kumar,Ahmedabad,Gujarat,Clothing,Kurta,1,57158.87,0.05
ORD00935,2025-03-02,Neha Verma,Bhopal,Madhya Pradesh,Grocery,Tea,8,62087.49,0.15
ORD01210,2025-01-06,vikas singh,Ahmedabad,Gujarat,Electronics,Laptop,5,41673.44,0.15
ORD01066,2025-11-24,Neha Verma,Mumbai,Maharashtra,Electronics,Keyboard,1,37320.82,0.0
ORD00109,2025-05-10,Anjali Sharma,Bengaluru,Karnataka,Stationery,Calculator,1,34248.24,0.1
ORD01543,2025-10-14,Pooja Yadav,Ahmedabad,Gujarat,Furniture,Desk,5,53423.24,0.15
ORD00569,2025-12-05,Riya Gupta,Lucknow,Uttar Pradesh,Stationery,Calculator,10,47912.3,0.25
ORD01168,2025-05-13,Rahul Gupta,Kolkata,West Bengal,Stationery,Calculator,7,60681.45,0.05
ORD01175,2025-01-31,Manish Patel,Hyderabad,Telangana,Furniture,Sofa,5,52884.5,0.15
ORD00891,2025-12-05,Unknown,Mumbai,Maharashtra,Clothing,Kurta,10,7450.94,0.0
ORD00948,2025-01-21,Pooja Patel,Jaipur,Rajasthan,Clothing,Jeans,8,32873.13,0.15
ORD01049,2025-02-11,Nikhil Kumar,Lucknow,Uttar Pradesh,Stationery,Marker,1,29541.45,0.1
ORD01353,2025-11-26,Manish Kumar,Ahmedabad,Gujarat,Stationery,Pen Set,10,1839.84,0.0
ORD01778,2025-03-07,Suresh Kumar,Kolkata,West Bengal,Furniture,Office Chair,9,63522.46,0.05
ORD01447,2025-04-15,Nikhil Singh,Patna,Bihar,Clothing,Shoes,10,36594.03,0.0
ORD00885,2025-12-22,Kavita Sharma,Jaipur,Rajasthan,Grocery,Rice,2,10966.73,0.15
ORD01673,2025-10-23,Priya Verma,Lucknow,Uttar Pradesh,Stationery,Pen Set,10,69420.4,0.25
ORD00851,2025-11-05,Kavita Kumar,Hyderabad,Telangana,Electronics,Monitor,7,14785.14,0.1
ORD00735,2025-02-22,Suresh Gupta,Patna,Bihar,Grocery,Unknown,6,35148.97,0.0
ORD00718,2025-12-28,Rohit Das,Ahmedabad,Gujarat,Grocery,Rice,8,54374.54,0.2
ORD00455,2025-07-26,Priya Kumar,Patna,Bihar,Grocery,Cooking Oil,2,23506.45,0.2
ORD00265,2025-03-31,Kavita Das,Patna,Bihar,Clothing,Jacket,10,50661.49,0.05
ORD00076,2025-11-15,Priya Verma,Unknown,Telangana,Electronics,Laptop,4,15152.21,0.0
ORD01658,2025-09-03,Sneha Yadav,Bengaluru,Karnataka,Electronics,Laptop,4,12241.24,0.25
ORD00445,2025-06-13,Nikhil Sharma,Delhi,Delhi,Stationery,Pen Set,3,62599.58,0.1
ORD00396,2025-08-03,Pooja Kumar,Hyderabad,Telangana,Stationery,Marker,2,15588.28,0.05
ORD00177,2025-12-15,Nikhil Patel,Mumbai,Maharashtra,Stationery,File Folder,10,57050.82,0.15
ORD01043,2025-11-23,Vikas Sharma,Patna,Bihar,Clothing,Shoes,10,15879.2,0.05
ORD01736,2025-01-14,Pooja Verma,Patna,Bihar,Furniture,Table,3,50147.22,0.1
ORD01402,2025-05-31,Amit Das,Ahmedabad,Gujarat,Grocery,Biscuits,3,46661.51,0.2
ORD01381,2025-08-30,Rahul Kumar,Ahmedabad,Gujarat,Clothing,Shoes,10,325.23,0.05
ORD00596,2025-06-25,Rahul Singh,Bhopal,Madhya Pradesh,Clothing,Jeans,5,7202.45,0.25
ORD00062,2025-09-23,Pooja Kumar,Mumbai,Maharashtra,Electronics,Laptop,7,37100.89,0.25
ORD01297,2025-08-15,Arjun Singh,Delhi,Delhi,Furniture,Sofa,5,73964.21,0.1
ORD00873,2025-01-17,Manish Kumar,Delhi,Delhi,Electronics,Keyboard,7,3428.14,0.0
ORD01490,2025-10-10,Riya Singh,Ahmedabad,Gujarat,Electronics,Mobile Phone,5,10789.98,0.05
ORD01879,2025-03-03,Nikhil Kumar,Delhi,Delhi,Clothing,Jeans,5,34405.34,0.05
ORD00279,2025-10-04,Priya Patel,Kolkata,West Bengal,Stationery,File Folder,7,6248.69,0.25
ORD00037,2025-02-21,Rahul Verma,Jaipur,Rajasthan,Clothing,T-Shirt,1,34506.84,0.2
ORD01976,2025-03-26,Amit Sharma,Delhi,Delhi,Clothing,Jacket,4,23448.05,0.2
ORD00663,2025-10-12,Kavita Singh,Pune,Maharashtra,Clothing,T-Shirt,5,68953.63,0.2
ORD01954,2025-04-28,Rohit Patel,Bhopal,Madhya Pradesh,Stationery,File Folder,2,32942.84,0.1
ORD01445,2025-04-23,Pooja Gupta,Bengaluru,Karnataka,Grocery,Cooking Oil,8,52967.83,0.1
ORD00978,2025-05-18,Nikhil Das,Lucknow,Uttar Pradesh,Electronics,Keyboard,10,23859.8,0.0
ORD01572,2025-12-06,Anjali Kumar,Ahmedabad,Gujarat,Grocery,Cooking Oil,10,56450.79,0.05
ORD00739,2025-10-04,Pooja Kumar,Ahmedabad,Gujarat,Furniture,Desk,2,23525.47,0.1
ORD00192,2025-04-10,Anjali Yadav,Bhopal,Madhya Pradesh,Stationery,Pen Set,9,18127.85,0.15
ORD00920,2025-12-25,Rahul Patel,Kolkata,Unknown,Clothing,Kurta,1,36904.3,0.1
ORD00457,2025-07-23,Arjun Sharma,Bhopal,Madhya Pradesh,Furniture,Bookshelf,6,61807.1,0.2
ORD00676,2025-01-23,Nikhil Verma,Mumbai,Maharashtra,Clothing,Kurta,8,46832.87,0.15
ORD00761,2025-08-22,Nikhil Das,Hyderabad,Telangana,Stationery,Pen Set,2,10507.22,0.15
ORD01808,2025-09-09,Arjun Patel,Jaipur,Rajasthan,Grocery,Sugar,3,33688.17,0.0
ORD01603,2025-08-04,Arjun Patel,Delhi,Delhi,Grocery,Biscuits,10,62066.38,0.2
ORD00729,2025-12-28,Riya Patel,Ahmedabad,Gujarat,Grocery,Tea,3,44740.59,0.1
ORD00413,2025-10-17,Suresh Patel,Kolkata,West Bengal,Clothing,Shoes,9,58662.27,0.1
ORD01099,2025-10-02,Vikas Yadav,Chennai,Tamil Nadu,Stationery,File Folder,3,74222.24,0.05
ORD00826,2025-08-26,Manish Singh,Mumbai,Maharashtra,Stationery,Calculator,10,2074.91,0.15
ORD01640,2025-02-02,Nikhil Singh,Ahmedabad,Gujarat,Clothing,Kurta,5,7079.1,0.05
ORD00617,2025-11-27,Vikas Gupta,Pune,Maharashtra,Clothing,Jacket,5,53354.9,0.2
ORD00115,2025-11-03,Suresh Singh,Jaipur,Rajasthan,Furniture,Sofa,9,11061.99,0.05
ORD00418,2025-04-07,Riya Yadav,Ahmedabad,Gujarat,Electronics,Headphones,10,42379.58,0.2
ORD01911,2025-11-06,Kavita Kumar,Pune,Maharashtra,Stationery,Notebook,2,12541.39,0.05
ORD00970,2025-07-04,Sneha Das,Hyderabad,Telangana,Grocery,Tea,5,46482.83,0.2
ORD00605,2025-06-25,Anjali Singh,Mumbai,Maharashtra,Grocery,Biscuits,4,20388.27,0.2
ORD01919,2025-06-13,Nikhil Verma,Ahmedabad,Gujarat,Grocery,Rice,5,66058.75,0.05
ORD00090,2025-04-09,Anjali Sharma,Bhopal,Madhya Pradesh,Stationery,Marker,5,19042.42,0.0
ORD00849,2025-01-29,Kavita Verma,Kolkata,West Bengal,Grocery,Cooking Oil,8,26965.17,0.1
ORD01520,2025-02-25,Pooja Verma,Kolkata,West Bengal,Electronics,Keyboard,7,71371.44,0.2
ORD01918,2025-09-26,Arjun Gupta,Patna,Bihar,Clothing,T-Shirt,9,59159.51,0.0
ORD00754,2025-06-05,Nikhil Das,Pune,Maharashtra,Clothing,Jacket,10,59627.41,0.25
ORD00499,2025-10-17,Neha Patel,Bengaluru,Karnataka,Clothing,T-Shirt,9,57622.77,0.2
ORD01277,2025-02-10,Neha Sharma,Jaipur,Rajasthan,Grocery,Cooking Oil,1,11229.78,0.05
ORD01326,2025-11-12,Arjun Das,Ahmedabad,Gujarat,Stationery,Pen Set,9,73018.4,0.05
ORD00012,2025-10-15,Suresh Gupta,Kolkata,West Bengal,Stationery,Pen Set,5,10687.37,0.25
ORD00397,2025-07-31,Sneha Patel,Mumbai,Maharashtra,Clothing,T-Shirt,1,69115.26,0.2
ORD00285,2025-06-14,Neha Gupta,Pune,Maharashtra,Grocery,Biscuits,10,44944.35,0.25
ORD01067,2025-07-12,Neha Das,Jaipur,Rajasthan,Grocery,Cooking Oil,4,36185.78,0.1
ORD01192,2025-03-29,Vikas Kumar,Patna,Bihar,Electronics,Laptop,9,22568.7,0.2
ORD01745,2025-05-22,Kavita Gupta,Jaipur,Rajasthan,Furniture,Office Chair,6,5139.6,0.25
ORD00691,2025-04-05,Unknown,Chennai,Tamil Nadu,Electronics,Monitor,9,71157.97,0.0
ORD01753,2025-05-12,Amit Kumar,Chennai,Tamil Nadu,Electronics,Headphones,8,56448.2,0.2
ORD01876,2025-01-01,Rohit Yadav,Patna,Bihar,Electronics,Monitor,1,64323.16,0.1
ORD00690,2025-12-02,Nikhil Singh,Bengaluru,Karnataka,Grocery,Cooking Oil,7,74677.51,0.05
ORD00852,2025-07-09,Vikas Patel,Unknown,Telangana,Clothing,Shoes,3,53768.29,0.15
ORD00160,2025-02-25,Anjali Patel,Ahmedabad,Gujarat,Grocery,Cooking Oil,3,49341.04,0.05
ORD00896,2025-09-11,Kavita Das,Jaipur,Rajasthan,Grocery,Cooking Oil,9,4416.35,0.1
ORD01576,2025-04-19,Nikhil Yadav,Chennai,Tamil Nadu,Electronics,Keyboard,9,51587.29,0.25
ORD00258,2025-06-19,Sneha Yadav,Patna,Bihar,Grocery,Cooking Oil,4,4173.71,0.15
ORD00336,2025-12-20,Suresh Singh,Jaipur,Rajasthan,Clothing,Shoes,8,57982.58,0.2
ORD01880,2025-08-22,Riya Gupta,Jaipur,Rajasthan,Furniture,Office Chair,2,6685.62,0.05
ORD01040,2025-01-05,Rahul Yadav,Chennai,Tamil Nadu,Stationery,Calculator,6,29159.64,0.25
ORD00516,2025-10-08,Riya Patel,Mumbai,Maharashtra,Stationery,Calculator,9,22593.76,0.25
ORD01349,2025-04-30,Suresh Sharma,Bhopal,Madhya Pradesh,Electronics,Headphones,6,35036.9,0.1
ORD01016,2025-06-16,Rahul Das,Mumbai,Maharashtra,Grocery,Tea,8,50124.75,0.05
ORD00769,2025-10-16,Rohit Kumar,Bengaluru,Karnataka,Furniture,Office Chair,10,56269.54,0.25
ORD01747,2025-07-28,Priya Patel,Bengaluru,Karnataka,Grocery,Biscuits,6,17634.19,0.2
ORD00762,2025-07-16,Anjali Verma,Ahmedabad,Gujarat,Furniture,Sofa,9,31953.32,0.15
ORD01247,2025-11-24,Priya Gupta,Mumbai,Maharashtra,Furniture,Office Chair,9,18056.7,0.0
ORD01204,2025-01-25,Priya Patel,Bhopal,Madhya Pradesh,Grocery,Biscuits,9,20511.28,0.0
ORD01468,2025-09-19,Sneha Patel,Mumbai,Maharashtra,Grocery,Rice,2,45775.6,0.1
ORD01984,2025-02-03,Neha Yadav,Patna,Bihar,Electronics,Mobile Phone,1,20096.7,0.15
ORD00522,2025-11-12,Riya Verma,Pune,Maharashtra,Grocery,Rice,6,61098.46,0.0
ORD00023,2025-10-29,Neha Kumar,Pune,Maharashtra,Electronics,Headphones,1,44226.08,0.05
ORD00357,2025-06-29,Suresh Gupta,Ahmedabad,Gujarat,Furniture,Desk,4,60456.68,0.2
ORD01278,2025-03-13,Sneha Gupta,Patna,Bihar,Grocery,Tea,3,57464.97,0.15
ORD01313,2025-07-28,Rohit Kumar,Jaipur,Rajasthan,Furniture,Sofa,6,8742.11,0.25
ORD01683,2025-11-28,Nikhil Patel,Pune,Maharashtra,Electronics,Keyboard,8,1434.79,0.1
ORD00341,2025-08-10,Vikas Kumar,Jaipur,Rajasthan,Furniture,Sofa,3,14182.42,0.25
ORD00432,2025-02-17,Anjali Yadav,Chennai,Tamil Nadu,Unknown,Sofa,3,54965.89,0.2
ORD00474,2025-08-23,Priya Patel,Patna,Bihar,Furniture,Desk,4,25864.57,0.2
ORD00218,2025-04-06,Pooja Das,Kolkata,West Bengal,Clothing,Jacket,4,72048.87,0.0
ORD00912,2025-02-28,Priya Verma,Hyderabad,Telangana,Furniture,Bookshelf,10,17900.7,0.05
ORD01228,2025-05-15,Sneha Verma,Bhopal,Madhya Pradesh,Grocery,Cooking Oil,4,21265.13,0.0
ORD01597,2025-03-01,Manish Verma,Patna,Bihar,Furniture,Bookshelf,2,62804.79,0.15
ORD01012,2025-06-05,Rohit Yadav,Patna,Bihar,Grocery,Cooking Oil,2,28017.18,0.1
ORD01950,2025-12-24,Arjun Das,Ahmedabad,Gujarat,Furniture,Bookshelf,3,52833.36,0.2
ORD00094,2025-06-24,Priya Kumar,Delhi,Delhi,Electronics,Monitor,5,35337.42,0.15
ORD01009,2025-09-06,Sneha Yadav,Jaipur,Rajasthan,Stationery,File Folder,3,11039.88,0.05
ORD01071,2025-01-11,Riya Singh,Mumbai,Maharashtra,Furniture,Office Chair,3,63255.39,0.0
ORD01093,2025-12-20,Suresh Gupta,Chennai,Tamil Nadu,Furniture,Sofa,7,51510.77,0.15
ORD01915,2025-12-04,Suresh Patel,Mumbai,Maharashtra,Electronics,Monitor,3,49931.91,0.15
ORD01309,2025-02-17,Nikhil Das,Kolkata,West Bengal,Grocery,Cooking Oil,10,14009.85,0.0
ORD00697,2025-08-23,Nikhil Verma,Delhi,Delhi,Furniture,Sofa,10,36873.23,0.1
ORD01828,2025-05-09,Rohit Singh,Bengaluru,Karnataka,Clothing,Jeans,9,771.98,0.25
ORD00997,2025-11-09,Nikhil Singh,Bhopal,Madhya Pradesh,Clothing,Jacket,1,62068.52,0.2
ORD00154,2025-02-20,Manish Sharma,Ahmedabad,Gujarat,Grocery,Biscuits,8,38039.94,0.15
ORD01100,2025-06-08,Vikas Yadav,Bhopal,Madhya Pradesh,Electronics,Keyboard,4,9962.44,0.05
ORD01719,2025-07-02,Rahul Kumar,Bengaluru,Karnataka,Grocery,Biscuits,7,50106.64,0.1
ORD01998,2025-03-29,Nikhil Das,Ahmedabad,Gujarat,Electronics,Laptop,10,265.93,0.05
ORD00790,2025-07-19,Rohit Singh,Patna,Bihar,Stationery,Pen Set,1,69983.81,0.25
ORD00581,2025-10-12,Pooja Gupta,Kolkata,West Bengal,Grocery,Sugar,8,13609.29,0.2
ORD00704,2025-12-21,Arjun Singh,Jaipur,Rajasthan,Grocery,Cooking Oil,8,6990.93,0.1
ORD01213,2025-02-08,Anjali Singh,Ahmedabad,Gujarat,Stationery,Pen Set,9,67808.95,0.05
ORD01296,2025-07-06,Anjali Sharma,Chennai,Tamil Nadu,Furniture,Bookshelf,3,5345.1,0.2
ORD01666,2025-09-20,Anjali Kumar,Kolkata,West Bengal,Stationery,File Folder,1,62417.66,0.0
ORD01261,2025-10-06,Rohit Sharma,Hyderabad,Telangana,Grocery,Rice,1,61913.14,0.0
ORD00488,2025-12-27,Vikas Gupta,Ahmedabad,Gujarat,Furniture,Bookshelf,9,72990.7,0.1
ORD00560,2025-07-18,Pooja Yadav,Chennai,Tamil Nadu,Furniture,Office Chair,4,38961.92,0.1
ORD01142,2025-09-02,Amit Patel,Bhopal,Madhya Pradesh,Electronics,Keyboard,7,55240.9,0.05
ORD01120,2025-01-07,Vikas Verma,Chennai,Tamil Nadu,Clothing,Jeans,1,30309.93,0.1
ORD00802,2025-08-07,Anjali Das,Delhi,Delhi,Stationery,Calculator,10,16737.8,0.05
ORD00513,2025-12-21,Kavita Singh,Lucknow,Uttar Pradesh,Stationery,Calculator,8,69346.72,0.05
ORD00634,2025-06-19,Rahul Singh,Kolkata,West Bengal,Clothing,Shoes,6,34910.41,0.0
ORD01922,2025-07-31,Riya Patel,Jaipur,Rajasthan,Grocery,Rice,10,12563.77,0.25
ORD01788,2025-09-01,Nikhil Das,Hyderabad,Telangana,Electronics,Monitor,9,5775.82,0.25
ORD01546,2025-01-03,Kavita Gupta,Mumbai,Maharashtra,Electronics,Mobile Phone,8,27234.11,0.05
ORD01151,2025-05-13,Nikhil Das,Mumbai,Maharashtra,Furniture,Office Chair,3,60736.1,0.05
ORD00791,2025-09-09,Pooja Das,Bhopal,Madhya Pradesh,Clothing,Shoes,10,526.86,0.25
ORD00117,2025-03-18,Pooja Yadav,Bengaluru,Karnataka,Clothing,Kurta,10,74917.95,0.15
ORD00741,2025-06-20,Riya Verma,Mumbai,Maharashtra,Grocery,Sugar,10,46319.57,0.1
ORD01691,2025-01-01,Rohit Yadav,Kolkata,West Bengal,Grocery,Tea,3,64304.45,0.25
ORD01082,2025-08-27,Suresh Patel,Bengaluru,Karnataka,Stationery,Calculator,6,17455.77,0.0
ORD00831,2025-03-12,Anjali Verma,Hyderabad,Telangana,Grocery,Rice,9,53272.95,0.05
ORD00120,2025-06-19,Riya Sharma,Kolkata,West Bengal,Furniture,Sofa,1,9686.91,0.2
ORD00657,2025-07-03,Arjun Yadav,Lucknow,Uttar Pradesh,Grocery,Tea,2,57529.69,0.2
ORD01908,2025-02-26,Arjun Singh,Bengaluru,Karnataka,Furniture,Office Chair,5,45183.75,0.15
ORD00636,2025-05-07,Sneha Kumar,Kolkata,West Bengal,Electronics,Laptop,4,29013.64,0.15
ORD00370,2025-02-06,Neha Das,Patna,Bihar,Clothing,T-Shirt,7,52128.82,0.15
ORD00269,2025-06-09,Sneha Sharma,Jaipur,Rajasthan,Clothing,Jeans,7,51534.0,0.25
ORD00656,2025-12-03,Neha Singh,Delhi,Delhi,Furniture,Table,7,14412.17,0.2
ORD00936,2025-04-16,Kavita Verma,Pune,Maharashtra,Clothing,Jacket,8,28810.0,0.15
ORD00823,2025-01-18,Vikas Das,Kolkata,West Bengal,Electronics,Laptop,8,55077.35,0.2
ORD00867,2025-02-22,Neha Singh,Chennai,Tamil Nadu,Stationery,File Folder,6,69087.83,0.05
ORD00047,2025-06-20,Manish Das,Pune,Maharashtra,Furniture,Desk,7,2102.78,0.25
ORD01374,2025-01-19,Kavita Gupta,Hyderabad,Telangana,Electronics,Mobile Phone,2,16663.59,0.0
ORD01709,2025-11-01,Rahul Kumar,Bhopal,Madhya Pradesh,Grocery,Biscuits,4,69248.15,0.2
ORD00992,2025-08-01,Anjali Verma,Chennai,Tamil Nadu,Clothing,Kurta,3,6621.23,0.1
ORD00877,2025-09-28,Neha Verma,Lucknow,Uttar Pradesh,Grocery,Rice,2,61514.09,0.0
ORD00774,2025-07-16,Neha Yadav,Mumbai,Maharashtra,Grocery,Cooking Oil,8,56518.91,0.15
ORD01220,2025-07-11,Rohit Patel,Jaipur,Rajasthan,Electronics,Mobile Phone,5,17150.62,0.15
ORD02000,2025-11-26,Manish Sharma,Mumbai,Maharashtra,Electronics,Keyboard,10,63966.56,0.05
ORD00005,2025-08-24,Suresh Sharma,Delhi,Delhi,Clothing,Jacket,10,20022.93,0.0
ORD01004,2025-06-29,Rohit Gupta,Pune,Maharashtra,Grocery,Sugar,9,63376.06,0.05
ORD01724,2025-09-25,Amit Das,Bhopal,Madhya Pradesh,Electronics,Headphones,8,63954.42,0.2
ORD00264,2025-05-12,Sneha Singh,Pune,Maharashtra,Electronics,Headphones,3,54901.16,0.25
ORD01570,2025-09-17,Rahul Das,Ahmedabad,Gujarat,Clothing,Shoes,7,22687.95,0.05
ORD01831,2025-07-09,Pooja Gupta,Ahmedabad,Gujarat,Clothing,Jacket,8,27018.91,0.15
ORD00444,2025-03-06,Amit Das,Delhi,Delhi,Stationery,Pen Set,3,72919.32,0.05
ORD01003,2025-01-03,Pooja Patel,Delhi,Delhi,Electronics,Laptop,8,22522.59,0.25
ORD01078,2025-09-27,Sneha Yadav,Jaipur,Rajasthan,Grocery,Tea,3,24306.28,0.1
ORD00838,2025-05-30,Neha Sharma,Jaipur,Rajasthan,Clothing,Shoes,8,55393.77,0.0
ORD01791,2025-01-11,Vikas Gupta,Hyderabad,Telangana,Furniture,Sofa,5,66174.83,0.1
ORD00305,2025-09-26,Priya Verma,Patna,Bihar,Grocery,Tea,3,8249.48,0.0
ORD01366,2025-04-23,Nikhil Patel,Bengaluru,Karnataka,Stationery,Pen Set,9,8148.12,0.05
ORD01558,2025-08-24,Rahul Verma,Ahmedabad,Gujarat,Electronics,Mobile Phone,1,16510.06,0.1
ORD00314,2025-01-28,Rahul Das,Kolkata,West Bengal,Furniture,Office Chair,9,55972.88,0.1
ORD00150,2025-09-15,Neha Kumar,Jaipur,Rajasthan,Stationery,Marker,9,44626.53,0.15
ORD01149,2025-08-09,Priya Singh,Bhopal,Madhya Pradesh,Stationery,Calculator,7,49175.46,0.25
ORD01214,2025-07-11,Rahul Patel,Lucknow,Uttar Pradesh,Clothing,T-Shirt,7,37289.21,0.05
